id,pickup_date,pickup_time,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration
4725,2016-01-26,05:10:47,2,-73.98882293701173,40.73675155639648,-73.9906692504883,40.75217819213867,685
4726,2016-01-29,22:49:37,2,-73.96343231201173,40.77521133422852,-73.97940063476562,40.74692153930664,1136
4727,2016-01-17,11:25:01,1,-73.98611450195312,40.74620819091797,-73.98470306396483,40.76081085205078,620
4728,2016-01-07,19:19:58,2,-73.96349334716798,40.774169921875,-73.95423889160156,40.71918869018555,1697
4729,2016-01-16,02:45:50,1,-74.00263214111328,40.74980545043945,-73.9832992553711,40.74406051635742,569
4730,2016-01-06,06:57:51,1,-73.99082946777342,40.73479843139648,-74.0077896118164,40.706581115722656,687
4731,2016-01-27,19:15:09,1,-73.95882415771484,40.777828216552734,-73.95383453369139,40.7797737121582,223
4732,2016-01-16,22:14:24,1,-73.97418212890625,40.76335144042969,-73.97354125976562,40.75716400146485,288
4733,2016-01-21,09:33:30,1,-73.97380065917969,40.75468826293945,-73.97911834716798,40.75864028930664,410
4734,2016-01-04,06:25:19,1,-73.98430633544923,40.72879028320313,-73.9920196533203,40.74940872192383,521
4735,2016-01-07,13:34:54,1,-73.96675109863281,40.80424880981445,-73.97237396240234,40.79401397705078,367
4736,2016-01-09,20:39:55,1,-73.97368621826173,40.7894401550293,-73.96942901611328,40.79625701904297,103
4737,2016-01-31,02:40:22,2,-73.98139190673827,40.72910690307617,-73.83551025390625,40.718711853027344,2410
4738,2016-01-18,11:55:44,1,-73.95787048339844,40.77354049682617,-73.99105072021484,40.75038146972656,2497
4739,2016-01-26,17:36:14,1,-73.98174285888672,40.73659896850585,-73.98551177978516,40.72863006591797,282
4740,2016-01-13,09:05:11,4,-73.97320556640625,40.78271865844727,-73.96757507324219,40.80279159545898,811
4741,2016-01-20,22:16:10,2,-73.9822006225586,40.772945404052734,-73.9466323852539,40.7724838256836,1309
4742,2016-01-28,23:47:09,1,-73.986328125,40.74621963500977,-73.9867172241211,40.72814178466797,411
4743,2016-01-26,11:43:35,6,-73.98190307617188,40.75217819213867,-73.98959350585938,40.7390251159668,471
4744,2016-01-16,11:04:05,1,-73.95478057861328,40.78367614746094,-73.95767974853516,40.76153564453125,798
4745,2016-01-01,11:22:55,3,-73.97352600097656,40.7480583190918,-73.98096466064453,40.733901977539055,201
4746,2016-01-15,22:20:02,1,-73.97086334228516,40.75563049316406,-73.95223999023438,40.77746963500977,417
4747,2016-01-03,18:33:51,5,-73.97923278808595,40.77764129638672,-73.9690933227539,40.788440704345696,300
4748,2016-01-27,12:41:31,5,-74.00027465820312,40.71420669555664,-73.98180389404298,40.76850891113281,2067
4749,2016-01-11,15:03:39,2,-73.98703002929686,40.76870727539063,-73.98251342773438,40.76074981689453,359
4750,2016-01-06,22:26:56,1,-73.98151397705078,40.7553596496582,-73.947998046875,40.776329040527344,1506
4751,2016-01-28,19:03:35,1,-73.97755432128906,40.74245834350585,-73.9807357788086,40.746826171875,435
4752,2016-01-20,20:09:28,1,-73.99624633789062,40.72026062011719,-74.0066680908203,40.74383163452149,1062
4753,2016-01-04,18:12:16,1,-73.99296569824219,40.73585891723633,-73.98596954345702,40.75193405151367,420
4754,2016-01-24,15:08:39,6,-73.9786605834961,40.68368148803711,-73.94429779052734,40.65576934814453,1341
4755,2016-01-07,22:48:10,1,-73.98165130615234,40.76824569702149,-73.97534942626955,40.766761779785156,130
4756,2016-01-28,20:14:51,1,-73.98059844970702,40.73414993286133,-73.98147583007811,40.74108123779297,359
4757,2016-01-21,10:06:52,1,-73.99411010742188,40.75102996826172,-73.98845672607422,40.73741912841797,1157
4758,2016-01-07,14:23:37,1,-73.95269012451173,40.778221130371094,-73.9630355834961,40.77756881713867,448
4759,2016-01-08,01:06:35,1,-73.979736328125,40.74327087402344,-73.97785186767578,40.74914932250977,159
4760,2016-01-29,21:32:38,1,-73.97969818115234,40.76114273071289,-73.95431518554686,40.778297424316406,756
4761,2016-01-10,11:27:12,1,-73.79007720947266,40.64377975463867,-74.03224182128906,40.71960067749024,2859
4762,2016-01-28,09:21:18,1,-73.97439575195312,40.76241683959961,-74.00889587402342,40.73045349121094,1720
4763,2016-01-03,00:47:21,1,-73.9981689453125,40.691368103027344,-74.00888061523438,40.68133163452149,352
4764,2016-01-19,23:17:25,1,-73.95689392089844,40.71663665771485,-73.95001220703125,40.675537109375,661
4765,2016-01-05,19:10:13,1,-73.98627471923827,40.73808670043945,-73.79438781738281,40.644546508789055,3392
4766,2016-01-31,10:45:32,5,-73.97911834716798,40.747352600097656,-73.95705413818358,40.78001403808594,815
4767,2016-01-03,17:00:55,1,-73.87493133544923,40.77391815185547,-73.95807647705078,40.767799377441406,1271
4768,2016-01-30,18:05:42,2,-73.99727630615234,40.74728775024415,-73.94176483154298,40.68575668334961,2343
4769,2016-01-05,18:57:01,6,-73.9747314453125,40.76361846923828,-73.82203674316406,40.7288475036621,1823
4770,2016-01-15,09:23:07,1,-73.97516632080078,40.74168014526367,-73.952880859375,40.783180236816406,1352
4771,2016-01-21,17:04:48,5,-73.95751953125,40.77973175048828,-73.97830963134766,40.77312850952149,611
4772,2016-01-17,00:44:39,3,-73.99224090576173,40.728816986083984,-73.98043060302734,40.72188568115234,523
4773,2016-01-21,20:50:03,1,-74.00631713867188,40.74979019165039,-74.01081085205078,40.71764373779297,642
4774,2016-01-19,16:26:44,6,-73.96685028076173,40.7634391784668,-73.9764633178711,40.75165939331055,439
4775,2016-01-19,17:43:27,5,-74.00665283203125,40.72090148925781,-74.01509094238281,40.71480178833008,393
4776,2016-01-21,20:24:21,1,-73.98680114746094,40.754188537597656,-74.00575256347656,40.74568176269531,635
4777,2016-01-31,08:40:54,2,-73.9468765258789,40.77635955810547,-73.9532241821289,40.7677001953125,135
4778,2016-01-29,23:57:12,3,-73.98938751220702,40.76958847045898,-73.96056365966798,40.76239013671875,836
4779,2016-01-14,07:56:35,1,-73.99620056152342,40.74217987060547,-73.9816665649414,40.759178161621094,499
4780,2016-01-13,03:53:54,5,-73.99458312988281,40.724796295166016,-73.96602630615234,40.67673110961913,936
4781,2016-01-31,10:17:03,1,-73.95477294921875,40.78070068359375,-74.00057220458984,40.72211837768555,1167
4782,2016-01-06,21:34:39,2,-73.99344635009766,40.75214385986328,-73.98397064208984,40.77536392211913,544
4783,2016-01-04,17:53:09,1,-73.97991943359375,40.754791259765625,-73.97748565673827,40.74549102783203,365
4784,2016-01-18,13:55:52,1,-74.00285339355469,40.728363037109375,-73.97793579101562,40.765380859375,1178
4785,2016-01-04,07:48:31,1,-73.98028564453125,40.770103454589844,-73.97882080078125,40.7548713684082,481
4786,2016-01-14,17:56:42,1,-73.97210693359375,40.78219223022461,-73.96287536621094,40.77659606933594,207
4787,2016-01-01,18:22:17,1,-73.9810791015625,40.76927947998047,-73.9920883178711,40.72911071777344,1326
4788,2016-01-08,11:47:07,1,-73.98236846923827,40.77886962890625,-73.98577117919923,40.76818084716797,326
4789,2016-01-19,18:13:17,1,-73.9844970703125,40.754249572753906,-73.97611236572266,40.759681701660156,432
4790,2016-01-10,01:46:43,1,-73.98085021972656,40.72982025146485,-73.94747161865234,40.77579879760742,946
4791,2016-01-18,16:17:58,2,-73.99759674072266,40.7564582824707,-73.9883270263672,40.754219055175774,290
4792,2016-01-30,11:53:31,1,-73.96317291259766,40.77471160888672,-73.9659194946289,40.76511001586913,410
4793,2016-01-28,20:05:09,1,-73.9649887084961,40.76921844482422,-73.9522476196289,40.786869049072266,377
4794,2016-01-08,00:25:40,1,-73.97245788574219,40.75500869750977,-73.93567657470702,40.67757034301758,1616
4795,2016-01-22,18:24:40,5,-73.97400665283203,40.79067993164063,-73.97705841064453,40.76332092285156,1084
4796,2016-01-14,23:26:23,6,-73.98773193359375,40.73242950439453,-73.98921203613281,40.71852111816406,686
4797,2016-01-16,16:39:23,1,-73.95478057861328,40.7652587890625,-73.98209381103516,40.74020004272461,450
4798,2016-01-17,15:54:42,1,-73.97832489013672,40.741546630859375,-73.9876480102539,40.73448181152344,249
4799,2016-01-13,19:23:47,2,-73.97077941894531,40.78348159790039,-73.98432159423827,40.7646713256836,696
4800,2016-01-17,22:05:26,1,-73.97765350341797,40.78684997558594,-73.94772338867188,40.83475875854492,997
4801,2016-01-18,12:00:47,1,-73.98072814941406,40.75507354736328,-73.98434448242188,40.7593879699707,1178
4802,2016-01-31,23:04:41,1,-73.98985290527344,40.73772811889648,-73.97663879394531,40.751708984375,342
4803,2016-01-13,23:51:32,2,-73.7906494140625,40.6435546875,-74.01142883300781,40.648521423339844,1971
4804,2016-01-15,14:07:51,4,-74.00757598876955,40.724830627441406,-73.972900390625,40.79512786865234,1752
4805,2016-01-04,19:40:27,1,-73.95028686523438,40.78377151489258,-73.945556640625,40.79935073852539,281
4806,2016-01-17,15:57:29,5,-73.96154022216798,40.77006149291992,-73.97966766357422,40.76591110229492,465
4807,2016-01-15,20:44:18,2,-73.87452697753906,40.77410888671875,-73.99472045898438,40.71963882446289,1174
4808,2016-01-16,02:19:09,1,-73.99049377441406,40.74414825439453,-74.00638580322266,40.70684051513672,671
4809,2016-01-12,09:07:40,1,-73.99347686767578,40.74720001220703,-74.0047378540039,40.74961853027344,196
4810,2016-01-13,17:24:32,1,-73.98819732666014,40.73751831054688,-73.98812103271484,40.772220611572266,1317
4811,2016-01-18,02:16:07,1,-73.94532012939453,40.750831604003906,-73.87886047363281,40.74359893798828,860
4812,2016-01-09,17:49:23,5,-73.98870849609375,40.77785873413085,-73.97855377197266,40.77729034423828,341
4813,2016-01-06,10:47:51,6,-73.98536682128906,40.74714279174805,-73.97576141357422,40.75484848022461,322
4814,2016-01-30,23:54:13,5,-73.97850036621094,40.745155334472656,-73.9852066040039,40.73205184936523,542
4815,2016-01-15,12:35:22,1,-73.9975051879883,40.74152755737305,-73.99237823486328,40.72991561889648,453
4816,2016-01-18,17:26:02,5,-73.8855972290039,40.77313232421875,-73.96849822998048,40.57636642456055,4372
4817,2016-01-18,22:27:15,2,-73.98847961425781,40.7640495300293,-73.96180725097656,40.75687026977539,706
4818,2016-01-22,10:29:54,5,-73.97203063964845,40.75529479980469,-74.00012969970702,40.7476806640625,1093
4819,2016-01-10,09:07:35,2,-74.00225067138672,40.72941970825195,-73.98114013671875,40.75973129272461,322
4820,2016-01-16,07:46:46,1,-73.98997497558594,40.75674819946289,-73.97891998291014,40.77195358276367,245
4821,2016-01-19,20:32:01,1,-73.98921966552734,40.77347946166992,-73.9906234741211,40.757511138916016,603
4822,2016-01-02,04:19:45,1,-73.98751831054686,40.76623153686523,-73.98644256591797,40.7623405456543,137
4823,2016-01-21,09:09:20,1,-73.96161651611328,40.77703857421875,-73.9660415649414,40.767967224121094,460
4824,2016-01-03,13:44:18,5,-73.97832489013672,40.75374603271485,-73.97820281982422,40.75999450683594,309
4825,2016-01-05,22:10:35,1,-73.98303985595702,40.76631927490234,-73.98802185058595,40.77001953125,105
4826,2016-01-07,22:14:35,1,-73.9751968383789,40.76052856445313,-73.98399353027342,40.76572036743164,483
4827,2016-01-02,01:16:08,5,-73.98779296875,40.72107315063477,-74.00458526611328,40.70722198486328,518
4828,2016-01-19,10:17:57,1,-73.98699188232422,40.75840377807617,-74.0002212524414,40.75861740112305,764
4829,2016-01-12,13:15:52,1,-73.95723724365234,40.78274154663085,-73.97232055664062,40.786659240722656,330
4830,2016-01-15,11:47:02,2,-73.97846984863281,40.764644622802734,-73.98836517333984,40.72270965576172,2261
4831,2016-01-23,00:50:38,1,-73.98582458496094,40.73265838623047,-73.978759765625,40.72434616088867,292
4832,2016-01-11,14:59:58,1,-73.9525146484375,40.77241516113281,-73.9457015991211,40.77349090576172,322
4833,2016-01-31,03:16:11,5,-73.977783203125,40.74224853515625,-73.98468780517578,40.73978042602539,237
4834,2016-01-26,11:56:50,1,-73.9820785522461,40.77086639404297,-73.98184967041014,40.762733459472656,1002
4835,2016-01-26,10:13:37,1,-74.0041275024414,40.7331428527832,-73.9977035522461,40.72592544555664,501
4836,2016-01-26,18:46:15,1,-73.9867172241211,40.759437561035156,-73.99475860595702,40.739124298095696,1585
4837,2016-01-28,06:27:58,1,-73.98294830322266,40.78464126586913,-73.9821014404297,40.75951385498047,619
4838,2016-01-26,17:23:17,1,-73.97893524169923,40.78518676757813,-73.98102569580078,40.78909683227539,262
4839,2016-01-19,18:25:06,1,-74.00402069091797,40.74285888671875,-74.00334930419923,40.7204704284668,980
4840,2016-01-07,18:50:15,1,-73.9935302734375,40.7279167175293,-73.95767211914062,40.76187133789063,1052
4841,2016-01-26,22:02:50,2,-73.98309326171875,40.77755737304688,-73.98013305664062,40.785888671875,279
4842,2016-01-14,12:20:13,2,-73.99413299560547,40.761680603027344,-74.0048599243164,40.72286987304688,1042
4843,2016-01-31,20:04:38,1,-73.99884033203125,40.72306823730469,-74.00973510742188,40.725982666015625,792
4844,2016-01-12,21:26:37,2,-73.97103118896483,40.75139617919922,-73.99028778076173,40.75104522705078,559
4845,2016-01-27,08:38:03,1,-73.96220397949219,40.7677116394043,-73.98471069335938,40.759132385253906,1434
4846,2016-01-01,06:57:54,1,-73.95826721191406,40.71335983276367,-73.93280029296875,40.707679748535156,467
4847,2016-01-23,09:16:42,1,-73.99002075195312,40.756935119628906,-73.96166229248048,40.77952575683594,855
4848,2016-01-17,05:36:20,1,-73.98471069335938,40.7534294128418,-73.97637176513672,40.75410842895508,174
4849,2016-01-20,20:32:24,5,-73.97316741943358,40.76142120361328,-73.95809173583984,40.781700134277344,331
4850,2016-01-01,20:08:05,1,-73.96826171875,40.7552604675293,-73.9771728515625,40.74288177490234,186
4851,2016-01-03,09:29:09,1,-73.9802474975586,40.75459289550781,-73.78972625732422,40.64302444458008,1450
4852,2016-01-06,13:31:31,2,-73.95865631103516,40.780670166015625,-73.95252990722656,40.77819061279297,191
4853,2016-01-16,18:18:14,2,-73.9857177734375,40.75703048706055,-73.98565673828125,40.7181510925293,1430
4854,2016-01-06,19:43:31,1,-73.96540069580078,40.80594253540039,-73.90806579589844,40.86481094360352,1074
4855,2016-01-04,12:12:58,1,-73.98241424560547,40.76970672607422,-73.99137878417969,40.731746673583984,1067
4856,2016-01-29,08:35:07,1,-73.97584533691406,40.78157806396485,-73.96619415283203,40.76631546020508,675
4857,2016-01-09,15:54:33,2,-73.99037170410156,40.75099563598633,-73.99057006835938,40.77541732788085,987
4858,2016-01-11,08:44:26,2,-73.97088623046875,40.75809860229492,-73.95526123046875,40.76482009887695,623
4859,2016-01-31,17:24:21,2,-73.98828887939453,40.75429153442383,-73.9847183227539,40.74375915527344,567
4860,2016-01-08,14:00:53,1,-73.96003723144531,40.77057647705078,-73.9571533203125,40.77463912963867,207
4861,2016-01-24,19:41:36,1,-74.00312042236328,40.73320007324219,-73.9799270629883,40.73933029174805,922
4862,2016-01-31,16:57:46,3,-73.98406219482422,40.754539489746094,-73.98531341552734,40.73529815673828,583
4863,2016-01-22,13:47:32,1,-73.97575378417969,40.74956893920898,-73.96656799316406,40.7618293762207,512
4864,2016-01-30,12:52:21,1,-73.87447357177734,40.774070739746094,-73.9502944946289,40.68415069580078,1217
4865,2016-01-12,14:22:18,1,-74.0008773803711,40.74702835083008,-74.00379180908203,40.732582092285156,287
4866,2016-01-29,23:40:12,1,-73.99044036865234,40.742839813232415,-73.9419937133789,40.70888900756836,1791
4867,2016-01-29,06:50:08,1,-73.9662094116211,40.76525115966797,-73.947998046875,40.78696823120117,626
4868,2016-01-27,23:48:59,3,-73.95738983154298,40.77447891235352,-73.96611022949219,40.77214050292969,262
4869,2016-01-30,22:47:59,1,-73.97582244873048,40.78625106811523,-73.99468231201173,40.75035858154297,1074
4870,2016-01-28,21:42:50,3,-73.99838256835938,40.7353401184082,-73.9879608154297,40.7547607421875,766
4871,2016-01-03,11:08:26,1,-73.98617553710938,40.73462677001953,-73.98236846923827,40.73839569091797,114
4872,2016-01-09,12:51:02,1,-73.95555114746094,40.77935028076172,-73.96190643310547,40.77608871459961,177
4873,2016-01-10,21:24:26,1,-73.96590423583984,40.76226806640625,-73.95479583740234,40.7696533203125,253
4874,2016-01-29,10:06:32,2,-74.00491333007811,40.73772048950195,-73.97832489013672,40.75305938720703,1635
4875,2016-01-29,23:16:06,1,-73.96649932861328,40.80401992797852,-73.96456146240234,40.80889892578125,429
4876,2016-01-29,19:55:57,5,-73.9711380004883,40.755531311035156,-73.99630737304686,40.72367858886719,1510
4877,2016-01-18,22:09:30,3,-73.9879379272461,40.737640380859375,-74.0017852783203,40.73553085327149,293
4878,2016-01-05,20:39:11,1,-73.98650360107422,40.75169372558594,-73.99844360351562,40.76066207885742,324
4879,2016-01-31,23:58:03,1,-73.79061889648438,40.64670181274415,-73.97474670410156,40.75675582885742,1426
4880,2016-01-27,18:49:53,1,-73.9787826538086,40.77752304077149,-73.95967102050781,40.76289749145508,1038
4881,2016-01-25,18:28:49,1,-73.95664978027344,40.76826858520508,-74.0019989013672,40.73303985595703,1961
4882,2016-01-25,18:41:41,1,-73.97731018066406,40.738670349121094,-73.99046325683594,40.75025939941406,1834
4883,2016-01-29,00:56:02,1,-73.95802307128906,40.70846557617188,-73.93392944335938,40.697090148925774,603
4884,2016-01-20,20:24:26,1,-74.00833129882812,40.708255767822266,-73.98396301269531,40.69755935668945,705
4885,2016-01-31,12:21:15,1,-73.9901123046875,40.746768951416016,-73.99751281738281,40.722480773925774,767
4886,2016-01-27,17:48:40,1,-73.9600067138672,40.762298583984375,-73.95172882080078,40.77363586425781,235
4887,2016-01-09,23:42:12,1,-73.87100982666014,40.728530883789055,-73.97648620605469,40.759220123291016,810
4888,2016-01-09,10:19:21,1,-73.97958374023438,40.753089904785156,-73.97843170166014,40.74678039550781,211
4889,2016-01-01,15:44:05,6,-73.975830078125,40.75157165527344,-74.00927734375,40.71052169799805,1032
4890,2016-01-27,07:55:53,1,-73.97795867919923,40.75426864624024,-73.97327423095702,40.75864028930664,338
4891,2016-01-13,17:54:31,1,-73.95272064208984,40.77922058105469,-73.97186279296875,40.76026153564453,681
4892,2016-01-18,16:10:13,1,-74.00289916992188,40.76034164428711,-73.98924255371094,40.74113464355469,553
4893,2016-01-30,02:02:39,1,-73.97695922851562,40.73249435424805,-73.99008178710938,40.72569274902344,671
4894,2016-01-19,18:40:25,1,-73.95843505859375,40.76886367797852,-73.95861053466798,40.77825546264648,333
4895,2016-01-08,18:14:19,6,-74.0134506225586,40.708850860595696,-73.98072052001955,40.73771286010742,819
4896,2016-01-20,09:12:23,1,-73.9609832763672,40.77492141723633,-73.97089385986328,40.75841522216797,1016
4897,2016-01-16,03:35:51,1,-73.9913101196289,40.76043701171875,-73.99797058105469,40.74762344360352,150
4898,2016-01-28,09:26:13,1,-73.97547149658203,40.75951385498047,-73.97657012939453,40.77542114257813,878
4899,2016-01-24,11:21:29,1,-73.97889709472656,40.78520965576172,-73.97334289550781,40.797889709472656,553
4900,2016-01-12,15:20:00,4,-73.97629547119139,40.785987854003906,-73.96514892578125,40.803565979003906,314
4901,2016-01-19,19:52:01,2,-73.94638061523438,40.78107070922852,-73.95982360839844,40.773780822753906,374
4902,2016-01-13,14:28:33,1,-74.00869750976562,40.73345184326172,-74.01451110839844,40.716888427734375,335
4903,2016-01-14,12:42:10,5,-73.99697875976562,40.72254943847656,-73.98110961914062,40.74515914916992,842
4904,2016-01-14,13:26:27,2,-73.98748016357422,40.76208877563477,-74.00457763671875,40.71329879760742,1181
4905,2016-01-15,18:24:24,1,-73.98291778564453,40.74994659423828,-73.96957397460938,40.75776672363281,561
4906,2016-01-21,23:02:05,1,-73.98186492919923,40.75788879394531,-73.99422454833984,40.75613784790039,408
4907,2016-01-11,19:09:08,1,-73.9930419921875,40.74233627319336,-73.99415588378906,40.75251388549805,372
4908,2016-01-21,21:08:53,1,-73.99290466308595,40.74380111694336,-73.97941589355469,40.72761154174805,969
4909,2016-01-31,12:57:43,1,-73.87269592285155,40.774192810058594,-74.01543426513672,40.70918655395508,1849
4910,2016-01-27,19:26:39,4,-73.97897338867188,40.72406005859375,-74.00086975097656,40.72591018676758,699
4911,2016-01-11,18:45:53,3,-73.97109985351562,40.759361267089844,-73.99387359619139,40.72813034057617,872
4912,2016-01-29,22:20:20,2,-73.98052215576173,40.73065185546875,-73.99205780029298,40.7258186340332,694
4913,2016-01-06,13:57:31,1,-73.9821014404297,40.77842712402344,-73.97982788085938,40.78965377807617,396
4914,2016-01-04,20:57:32,2,-74.0047836303711,40.73031997680664,-73.9578628540039,40.71109008789063,770
4915,2016-01-19,08:38:15,1,-73.99971008300781,40.74871063232422,-73.98845672607422,40.77421569824219,986
4916,2016-01-07,01:00:37,1,-74.01007843017578,40.7123908996582,-73.98808288574219,40.74010848999024,381
4917,2016-01-01,19:05:28,1,-73.77669525146483,40.64534378051758,-74.00658416748048,40.73093032836913,2705
4918,2016-01-09,00:34:33,1,-73.98321533203125,40.750465393066406,-73.94049835205078,40.701942443847656,1695
4919,2016-01-01,22:27:01,1,-73.98815155029298,40.73180389404297,-73.97833251953125,40.72476577758789,354
4920,2016-01-22,09:15:31,1,-73.9532470703125,40.78271865844727,-73.97309875488281,40.75535202026367,1506
4921,2016-01-08,21:03:31,1,-73.99815368652342,40.72273254394531,-73.96022033691406,40.7619514465332,1661
4922,2016-01-04,14:51:08,2,-73.97386169433594,40.75761032104492,-73.7823715209961,40.648658752441406,3076
4923,2016-01-15,22:17:44,5,-73.99243927001955,40.73813247680664,-73.99018859863281,40.72521209716797,856
4924,2016-01-08,15:15:54,1,-73.97666931152342,40.7518310546875,-73.98162841796875,40.74652099609375,180
4925,2016-01-08,22:01:20,2,-73.78392791748048,40.64862823486328,-73.9759063720703,40.78887939453125,1888
4926,2016-01-26,09:54:09,1,-73.95514678955078,40.77713012695313,-73.96066284179686,40.8072509765625,1075
4927,2016-01-21,19:43:17,1,-73.98641204833984,40.74643325805664,-73.94973754882812,40.78455352783203,1460
4928,2016-01-16,01:15:00,5,-73.99252319335938,40.71448135375977,-73.96366882324219,40.6846809387207,1038
4929,2016-01-20,22:27:39,4,-73.99138641357422,40.73830032348633,-73.9802474975586,40.74441909790039,243
4930,2016-01-29,18:49:04,5,-74.0003890991211,40.74783706665039,-74.00025939941406,40.71998596191406,1365
4931,2016-01-16,07:41:23,2,-73.99441528320312,40.75103378295898,-73.9556884765625,40.77284622192383,784
4932,2016-01-08,08:47:09,1,-73.98860931396483,40.73122024536133,-73.99526977539062,40.73675155639648,241
4933,2016-01-18,12:16:01,5,-73.95320129394531,40.76749038696289,-73.97573852539062,40.74922943115234,456
4934,2016-01-16,15:18:29,1,-73.9819107055664,40.76884078979492,-73.9727554321289,40.78035354614258,341
4935,2016-01-16,22:33:38,3,-73.98217010498048,40.77146911621094,-73.98497772216798,40.78028106689453,297
4936,2016-01-20,15:32:49,5,-73.97480010986328,40.79025268554688,-73.97999572753906,40.78403854370117,201
4937,2016-01-21,07:24:14,1,-73.96076202392578,40.77231216430664,-73.96403503417969,40.76473617553711,224
4938,2016-01-28,08:04:05,6,-73.98989868164062,40.76701354980469,-73.99685668945312,40.73572540283203,1627
4939,2016-01-13,00:53:12,3,-73.93878173828125,40.676700592041016,-73.92082214355469,40.68730163574219,416
4940,2016-01-29,07:33:33,1,-73.95451354980467,40.77943420410156,-73.95380401611328,40.763267517089844,338
4941,2016-01-04,12:19:35,1,-73.97523498535155,40.750091552734375,-73.95452117919923,40.77483367919922,1014
4942,2016-01-15,20:51:32,5,-73.97238159179686,40.79406356811523,-73.94932556152342,40.776954650878906,1041
4943,2016-01-09,14:29:43,1,-73.9983139038086,40.71354675292969,-73.96233367919923,40.76732635498047,1408
4944,2016-01-22,14:47:25,1,-73.97286987304686,40.78247833251953,-73.98404693603516,40.76160430908203,736
4945,2016-01-03,11:29:26,3,-73.98946380615234,40.7435417175293,-73.9909896850586,40.72981643676758,460
4946,2016-01-20,10:23:37,1,-73.94690704345702,40.77625274658203,-73.95057678222656,40.783302307128906,451
4947,2016-01-24,14:13:33,2,-73.97212982177734,40.78153991699219,-73.99981689453125,40.728458404541016,1975
4948,2016-01-16,00:39:26,1,-73.98468780517578,40.724475860595696,-73.94318389892578,40.71464157104492,1790
4949,2016-01-28,12:53:15,4,-73.98474884033203,40.74828720092773,-73.97994232177734,40.74147415161133,561
4950,2016-01-28,14:26:10,2,-73.96004486083984,40.77344512939453,-73.9647445678711,40.75581741333008,959
4951,2016-01-30,00:06:00,1,-73.97685241699219,40.76417922973633,-73.9942626953125,40.76493835449219,470
4952,2016-01-17,04:55:24,1,-73.98625183105469,40.74794387817383,-73.99362182617188,40.7588119506836,439
4953,2016-01-21,07:57:59,3,-73.97765350341797,40.76615524291992,-73.97700500488281,40.75444793701172,386
4954,2016-01-29,11:58:14,1,-73.98534393310547,40.74170684814453,-74.00125885009766,40.75163650512695,873
4955,2016-01-03,03:45:30,1,-73.9876480102539,40.732608795166016,-73.9896926879883,40.76633071899415,590
4956,2016-01-01,00:42:34,1,-73.9477310180664,40.784523010253906,-73.95897674560547,40.76899337768555,323
4957,2016-01-17,14:57:50,1,-73.96334075927734,40.77467727661133,-73.94410705566406,40.802223205566406,394
4958,2016-01-21,12:02:21,5,-73.97281646728516,40.754188537597656,-73.9851303100586,40.76369857788085,659
4959,2016-01-15,08:51:29,1,-73.9541473388672,40.78424072265625,-73.97450256347656,40.75640106201172,1066
4960,2016-01-07,14:47:53,3,-73.95903778076173,40.77811813354492,-73.97039794921875,40.76171875,776
4961,2016-01-17,00:07:53,1,-73.98766326904298,40.72425079345703,-73.97605895996094,40.72783660888672,358
4962,2016-01-27,10:17:30,1,-73.97984313964845,40.761138916015625,-73.98945617675781,40.75611877441406,860
4963,2016-01-30,12:56:55,1,-73.98042297363281,40.765869140625,-73.98849487304686,40.7642707824707,289
4964,2016-01-29,18:28:39,1,-73.97348022460938,40.784759521484375,-73.98129272460938,40.774009704589844,319
4965,2016-01-19,12:22:36,1,-73.99259185791014,40.753501892089844,-73.98209381103516,40.76939010620117,493
4966,2016-01-28,23:15:56,1,-73.97856903076173,40.745304107666016,-73.97415161132812,40.79127883911133,914
4967,2016-01-07,09:35:24,3,-73.97734069824219,40.753822326660156,-73.98121643066406,40.74739837646485,301
4968,2016-01-07,18:45:54,2,-73.9781951904297,40.75378036499024,-74.00352478027342,40.72917938232422,1120
4969,2016-01-07,14:38:40,2,-73.98734283447266,40.73884582519531,-73.98451232910156,40.74583435058594,717
4970,2016-01-16,05:35:16,1,-73.92501831054686,40.76876449584961,-73.9074478149414,40.76031875610352,315
4971,2016-01-25,10:53:27,4,-73.78995513916014,40.64380645751953,-73.99374389648438,40.75171661376953,6519
4972,2016-01-31,19:06:56,1,-73.95652770996094,40.78411865234375,-73.98164367675781,40.77962112426758,557
4973,2016-01-08,11:53:51,1,-74.0101318359375,40.712501525878906,-74.00653076171875,40.74142074584961,621
4974,2016-01-23,00:43:33,3,-73.99671936035155,40.73745727539063,-74.00928497314453,40.72529602050781,574
4975,2016-01-05,18:08:19,1,-73.97924041748048,40.75053787231445,-73.99077606201173,40.75539016723633,428
4976,2016-01-12,09:44:16,1,-73.99382019042969,40.76163864135742,-73.9876251220703,40.76521682739258,306
4977,2016-01-16,12:57:32,1,-73.98233032226562,40.73157119750977,-73.9656524658203,40.754581451416016,435
4978,2016-01-31,15:32:57,1,-73.99700164794923,40.757415771484375,-73.98455810546875,40.76841735839844,425
4979,2016-01-25,00:36:45,1,-74.00361633300781,40.75239944458008,-73.99252319335938,40.758338928222656,85696
4980,2016-01-25,00:33:53,1,-73.94210052490234,40.70100402832031,-73.91598510742188,40.69452667236328,564
4981,2016-01-01,00:14:32,1,-73.95189666748048,40.80421829223633,-73.9792709350586,40.77510833740234,780
